client,datetime,method,request,status,size,referer,user_agent,traffic-label,ref,refers,user-agent,encoded_refers,encoded_user-agent,encoded_status,encoded_method
5.211.97.39,2019-01-22 04:06:15+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117540000,404,0,https://www.zanbil.ir/m/browse/appliances/%d9%84%d9%88%d8%a7%d8%b2%d9%85-%d9%85%d9%86%d8%b2%d9%84,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
5.211.97.39,2019-01-22 04:06:19+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117540000,404,0,https://www.zanbil.ir/m/browse/steam-cleaner/%d8%a8%d8%ae%d8%a7%d8%b1%d8%b4%d9%88%db%8c,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
172.20.2.174,2019-01-22 04:06:22+03:30,GET,/site/ping,200,4,-,-,0,,,-,0,0,0,0
5.211.97.39,2019-01-22 04:06:34+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117540000,404,0,https://www.zanbil.ir/m/filter/p1422%2ct117?name=%d8%a8%d8%ae%d8%a7%d8%b1%d8%b4%d9%88%db%8c&producttype=steam-cleaner,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
5.211.97.39,2019-01-22 04:06:41+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117540000,404,0,https://www.zanbil.ir/m/filter/p1422%2ct117%2cb33?name=%d8%a8%d8%ae%d8%a7%d8%b1%d8%b4%d9%88%db%8c&producttype=steam-cleaner,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
5.211.97.39,2019-01-22 04:06:49+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117540000,404,0,https://www.zanbil.ir/m/filter/p1422%2ct117?name=%d8%a8%d8%ae%d8%a7%d8%b1%d8%b4%d9%88%db%8c&producttype=steam-cleaner,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
5.211.97.39,2019-01-22 04:06:54+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117540000,404,0,https://www.zanbil.ir/m/browse/steam-cleaner/%d8%a8%d8%ae%d8%a7%d8%b1%d8%b4%d9%88%db%8c,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
172.20.2.174,2019-01-22 04:06:55+03:30,GET,/site/ping,200,4,-,-,0,,,-,0,0,0,0
5.211.97.39,2019-01-22 04:07:04+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117540000,404,0,https://www.zanbil.ir/m/filter/p1422%2cb88,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
5.211.97.39,2019-01-22 04:07:11+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117720000,404,0,https://www.zanbil.ir/m/filter/p1422%2cb88%2cb33,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
5.117.0.237,2019-01-22 04:07:15+03:30,GET,/product/33639/65021/,302,0,https://emalls.ir/%d8%ae%d8%b1%db%8c%d8%af~eitemid~1738424~exid~16975383~s~app,"mozilla/5.0 (linux; android 8.0.0; sm-a600f) applewebkit/537.36 (khtml, like gecko) chrome/71.0.3578.99 mobile safari/537.36",1,emalls.ir,emalls.ir,"mozilla/5.0 (linux; android 6.0; ale-l21 build/huaweiale-l21) applewebkit/537.36 (khtml, like gecko) chrome/66.0.3359.158 mobile safari/537.36",2,4,2,0
5.117.0.237,2019-01-22 04:07:15+03:30,GET,/product/33639/65021/,302,0,https://emalls.ir/%d8%ae%d8%b1%db%8c%d8%af~eitemid~1738424~exid~16975383~s~app,"mozilla/5.0 (linux; android 8.0.0; sm-a600f) applewebkit/537.36 (khtml, like gecko) chrome/71.0.3578.99 mobile safari/537.36",1,emalls.ir,emalls.ir,"mozilla/5.0 (linux; android 6.0; ale-l21 build/huaweiale-l21) applewebkit/537.36 (khtml, like gecko) chrome/66.0.3359.158 mobile safari/537.36",2,4,2,0
172.20.2.174,2019-01-22 04:07:29+03:30,GET,/site/ping,200,4,-,-,0,,,-,0,0,0,0
5.211.97.39,2019-01-22 04:07:39+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117720000,404,0,https://www.zanbil.ir/m/filter/p1422%2cb88%2cb33%2cb58,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
5.211.97.39,2019-01-22 04:07:46+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117720000,404,0,https://www.zanbil.ir/m/filter/p1422%2cb88%2cb33,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
172.20.2.174,2019-01-22 04:08:03+03:30,GET,/site/ping,200,4,-,-,0,,,-,0,0,0,0
172.20.2.174,2019-01-22 04:08:36+03:30,GET,/site/ping,200,4,-,-,0,,,-,0,0,0,0
172.20.2.174,2019-01-22 04:09:10+03:30,GET,/site/ping,200,4,-,-,0,,,-,0,0,0,0
5.211.97.39,2019-01-22 04:09:17+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117720000,404,0,https://www.zanbil.ir/m/filter/p1422%2cb88,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
5.211.97.39,2019-01-22 04:09:18+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117720000,404,0,https://www.zanbil.ir/m/browse/steam-cleaner/%d8%a8%d8%ae%d8%a7%d8%b1%d8%b4%d9%88%db%8c,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
5.112.28.217,2019-01-22 04:09:22+03:30,GET,/apple-touch-icon-120x120-precomposed.png,404,32464,-,mobilesafari/604.1 cfnetwork/976 darwin/18.2.0,0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
5.112.28.217,2019-01-22 04:09:22+03:30,GET,/apple-touch-icon-120x120.png,404,32458,-,mobilesafari/604.1 cfnetwork/976 darwin/18.2.0,0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
5.112.28.217,2019-01-22 04:09:22+03:30,GET,/apple-touch-icon-precomposed.png,404,392,-,mobilesafari/604.1 cfnetwork/976 darwin/18.2.0,0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
5.112.28.217,2019-01-22 04:09:22+03:30,GET,/apple-touch-icon.png,404,392,-,mobilesafari/604.1 cfnetwork/976 darwin/18.2.0,0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
5.112.28.217,2019-01-22 04:09:22+03:30,GET,/apple-touch-icon-120x120-precomposed.png,404,32464,-,mobilesafari/604.1 cfnetwork/976 darwin/18.2.0,0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
5.112.28.217,2019-01-22 04:09:23+03:30,GET,/apple-touch-icon-120x120.png,404,33664,-,mobilesafari/604.1 cfnetwork/976 darwin/18.2.0,0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
5.112.28.217,2019-01-22 04:09:23+03:30,GET,/apple-touch-icon-precomposed.png,404,392,-,mobilesafari/604.1 cfnetwork/976 darwin/18.2.0,0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
5.112.28.217,2019-01-22 04:09:23+03:30,GET,/apple-touch-icon.png,404,392,-,mobilesafari/604.1 cfnetwork/976 darwin/18.2.0,0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
5.211.97.39,2019-01-22 04:09:25+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117720000,404,0,https://www.zanbil.ir/m/browse/home-appliances/%d9%84%d9%88%d8%a7%d8%b2%d9%85-%d8%ae%d8%a7%d9%86%da%af%db%8c,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
63.143.42.246,2019-01-22 04:09:26+03:30,HEAD,/,301,0,http://zanbil.ir,mozilla/5.0+(compatible; uptimerobot/2.0; http://www.uptimerobot.com/),1,zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,1,1
5.211.97.39,2019-01-22 04:09:33+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117720000,404,0,https://www.zanbil.ir/m/browse/bath-toilet/%d8%aa%d8%ac%d9%87%db%8c%d8%b2%d8%a7%d8%aa-%d8%ad%d9%85%d8%a7%d9%85-%d9%88-%d8%af%d8%b3%d8%aa%d8%b4%d9%88%db%8c%db%8c,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
31.184.130.52,2019-01-22 04:09:40+03:30,GET,/product/34391,404,33635,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/43.0.2357.124 safari/537.36",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
165.225.72.155,2019-01-22 04:09:42+03:30,GET,/,301,178,-,-,0,,,-,0,0,1,0
172.20.2.174,2019-01-22 04:09:44+03:30,GET,/site/ping,200,4,-,-,0,,,-,0,0,0,0
165.225.72.155,2019-01-22 04:09:44+03:30,GET,/,200,215514,-,-,0,,,-,0,0,0,0
5.211.97.39,2019-01-22 04:09:44+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117720000,404,0,https://www.zanbil.ir/m,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
31.184.130.52,2019-01-22 04:09:53+03:30,GET,/product/34395,404,33628,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/43.0.2357.124 safari/537.36",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
31.184.130.52,2019-01-22 04:09:55+03:30,GET,/product/34396,404,33635,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/43.0.2357.124 safari/537.36",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
31.184.130.52,2019-01-22 04:09:57+03:30,GET,/product/34397,404,33628,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/43.0.2357.124 safari/537.36",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
66.249.66.194,2019-01-22 04:09:57+03:30,GET,/m/product/23070,404,33610,-,"mozilla/5.0 (linux; android 6.0.1; nexus 5x build/mmb29p) applewebkit/537.36 (khtml, like gecko) chrome/41.0.2272.96 mobile safari/537.36 (compatible; googlebot/2.1; +http://www.google.com/bot.html)",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
31.184.130.52,2019-01-22 04:09:59+03:30,GET,/product/34398,404,33628,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/43.0.2357.124 safari/537.36",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
31.184.130.52,2019-01-22 04:10:01+03:30,GET,/product/34399,404,33628,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/43.0.2357.124 safari/537.36",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
5.211.97.39,2019-01-22 04:10:02+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117720000,404,0,https://www.zanbil.ir/m/browse/furniture/%d9%85%d8%a8%d9%84%d9%85%d8%a7%d9%86,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
31.184.130.52,2019-01-22 04:10:03+03:30,GET,/product/34400,404,33635,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/43.0.2357.124 safari/537.36",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
31.184.130.52,2019-01-22 04:10:05+03:30,GET,/product/34401,404,32091,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/43.0.2357.124 safari/537.36",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
31.184.130.52,2019-01-22 04:10:08+03:30,GET,/product/34402,404,32090,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/43.0.2357.124 safari/537.36",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
5.211.97.39,2019-01-22 04:10:10+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117900000,404,0,https://www.zanbil.ir/m/browse/home-furniture/%d9%85%d8%a8%d9%84%d9%85%d8%a7%d9%86-%d8%ae%d8%a7%d9%86%da%af%db%8c,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
31.184.130.52,2019-01-22 04:10:10+03:30,GET,/product/34403,404,33635,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/43.0.2357.124 safari/537.36",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
31.184.130.52,2019-01-22 04:10:12+03:30,GET,/product/34404,404,33635,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/43.0.2357.124 safari/537.36",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
31.184.130.52,2019-01-22 04:10:14+03:30,GET,/product/34405,404,32283,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/43.0.2357.124 safari/537.36",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
31.184.130.52,2019-01-22 04:10:16+03:30,GET,/product/34406,404,32283,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/43.0.2357.124 safari/537.36",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
172.20.2.174,2019-01-22 04:10:17+03:30,GET,/site/ping,200,4,-,-,0,,,-,0,0,0,0
31.184.130.52,2019-01-22 04:10:18+03:30,GET,/product/34407,404,32283,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/43.0.2357.124 safari/537.36",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
66.249.66.194,2019-01-22 04:10:20+03:30,GET,/m/event/best-buy-Oven-Washing-Mashine-Snowa,404,32435,-,"mozilla/5.0 (linux; android 6.0.1; nexus 5x build/mmb29p) applewebkit/537.36 (khtml, like gecko) chrome/41.0.2272.96 mobile safari/537.36 (compatible; googlebot/2.1; +http://www.google.com/bot.html)",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
31.184.130.52,2019-01-22 04:10:21+03:30,GET,/product/34408,404,32294,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/43.0.2357.124 safari/537.36",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
31.184.130.52,2019-01-22 04:10:23+03:30,GET,/product/34409,404,32364,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/43.0.2357.124 safari/537.36",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
5.211.97.39,2019-01-22 04:10:24+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117900000,404,0,https://www.zanbil.ir/m/browse/bar-chair/%d8%b5%d9%86%d8%af%d9%84%db%8c-%d8%a8%d8%a7%d8%b1,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
66.249.66.194,2019-01-22 04:10:24+03:30,GET,/product/27367/55715/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%88%D8%B1%D8%B2%D8%B4%DB%8C-%D8%AF%D9%88%D9%85%DB%8C%D8%AF%D8%A7%D9%86%DB%8C-soleus-%D9%85%D8%AF%D9%84-Contender-Running-Watch,404,32393,-,mozilla/5.0 (compatible; googlebot/2.1; +http://www.google.com/bot.html),0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
31.184.130.52,2019-01-22 04:10:25+03:30,GET,/product/34410,404,32293,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/43.0.2357.124 safari/537.36",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
31.184.130.52,2019-01-22 04:10:27+03:30,GET,/product/34411,404,32461,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/43.0.2357.124 safari/537.36",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
31.184.130.52,2019-01-22 04:10:29+03:30,GET,/product/34412,404,32363,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/43.0.2357.124 safari/537.36",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
31.184.130.52,2019-01-22 04:10:31+03:30,GET,/product/34413,404,32363,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/43.0.2357.124 safari/537.36",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
69.162.124.229,2019-01-22 04:10:33+03:30,HEAD,/,301,0,http://www.zanbil.ir,mozilla/5.0+(compatible; uptimerobot/2.0; http://www.uptimerobot.com/),1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,1,1
31.184.130.52,2019-01-22 04:10:34+03:30,GET,/product/34414,404,32363,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/43.0.2357.124 safari/537.36",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
31.184.130.52,2019-01-22 04:10:36+03:30,GET,/product/34415,404,32363,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/43.0.2357.124 safari/537.36",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
31.184.130.52,2019-01-22 04:10:38+03:30,GET,/product/34416,404,32461,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/43.0.2357.124 safari/537.36",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
31.184.130.52,2019-01-22 04:10:40+03:30,GET,/product/34417,404,32461,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/43.0.2357.124 safari/537.36",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
5.211.97.39,2019-01-22 04:10:41+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117900000,404,0,https://www.zanbil.ir/m/filter/p28830?page=1,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
31.184.130.52,2019-01-22 04:10:42+03:30,GET,/product/34418,404,32461,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/43.0.2357.124 safari/537.36",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
31.184.130.52,2019-01-22 04:10:44+03:30,GET,/product/34419,404,32461,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/43.0.2357.124 safari/537.36",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
63.143.42.242,2019-01-22 04:10:46+03:30,HEAD,/,301,0,http://www.zanbil.ir,mozilla/5.0+(compatible; uptimerobot/2.0; http://www.uptimerobot.com/),1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,1,1
5.211.97.39,2019-01-22 04:10:46+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117900000,404,0,https://www.zanbil.ir/m/browse/bar-chair/%d8%b5%d9%86%d8%af%d9%84%db%8c-%d8%a8%d8%a7%d8%b1,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
31.184.130.52,2019-01-22 04:10:47+03:30,GET,/product/34420,404,32462,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/43.0.2357.124 safari/537.36",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
5.211.97.39,2019-01-22 04:10:47+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117900000,404,0,https://www.zanbil.ir/m/browse/home-furniture/%d9%85%d8%a8%d9%84%d9%85%d8%a7%d9%86-%d8%ae%d8%a7%d9%86%da%af%db%8c,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
31.184.130.52,2019-01-22 04:10:49+03:30,GET,/product/34421,404,32461,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/43.0.2357.124 safari/537.36",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
